name,businessName,email,mobile,hearingSource.source,hearingSource.referralCode,productsCount,sellerProductsName,level1,level1_ids,level2,level2_ids,level3,level3_ids,level4,level4_ids,level5,level5_ids,createdDate
Murugadoss,Murugan Industries,muruganathanltd@gmail.com,9958573213,Gujarat Chamber of Commerce,GCC0721,1,industrial rack,Industrial Consumables & Spares,5,Industrial Racks & Storage System,IS29,Storage Systems,L3IS178,Industrial Rack,L4IS2788,,,2021-11-22T08:47:54.826Z
Dhananjay Automobiles,Dhananjay Automobiles,Dhananjay656+5@gmail.com,9922544646,Gujarat Chamber of Commerce,GCC0721,1,auto ac compressor,"Machinery,Industrial Equipment & Plants",4,"Air Compressors, Accessories & Parts",PM10,Refrigeration Compressors,L3PM136,Auto AC Compressor,L4PM2012,,,2021-11-22T08:55:14.356Z
Nitrotech Engineers,Nitrotech Engineers,NitrotechEngineers54@gmail.com,9320066878,Gujarat Chamber of Commerce,GCC0721,1,heatless air dryer,Industrial Consumables & Spares,5,Dryers & Evaporators,IS18,Dryers,L3IS123,Heatless Air Dryer,L4IS2033,,,2021-11-22T08:57:21.000Z
ranjith,manimegalai stores,manimegalaistores@gmail.com,8555690909,Gujarat Chamber of Commerce,GCC0721,1,rice,Food,3,Staple Food,F1,Rice,L3F1,,,,,2021-11-22T08:57:40.747Z
Rbp Sales  Service,Rbp Sales & Service,RbpService54564@gmail.com,9422083197,Gujarat Chamber of Commerce,GCC0721,1,power starter,Industrial Consumables & Spares,5,Electric Motors and Components,IS42,Starters,L3IS274,Power Starter,L4IS4200,,,2021-11-22T09:00:25.025Z
Leela Pharma Machineries,Leela Pharma Machineries,LeelaPharma@gmail.com,9167130988,Gujarat Chamber of Commerce,GCC0721,1,hot plate welder,"Machinery,Industrial Equipment & Plants",4,Welding Equipments & Machinery,PM9,Plastic Welding Machine,L3PM125,Hot Plate Welder,L4PM1895,,,2021-11-22T09:02:15.347Z
Harsiddh Electro Mech Pvt Ltd,Harsiddh Electro Mech Pvt Ltd,harshiddhi@gmail.com,9924165799,Gujarat Chamber of Commerce,GCC0721,1,oil tankers,Automobiles,14,Commercial Vehicles & Three Wheelers,APS4,Transport Tanks,L3APS50,Oil Tankers,L4APS525,,,2021-11-22T09:04:11.952Z
NAGPURE ENTERPRISES,NAGPURE ENTERPRISES,NAGPUREENTERPRISES564@gmail.com,9273505303,Gujarat Chamber of Commerce,GCC0721,1,hdpe pipe welding machine,"Machinery,Industrial Equipment & Plants",4,Welding Equipments & Machinery,PM9,Plastic Welding Machine,L3PM125,HDPE Pipe Welding Machine,L4PM1889,,,2021-11-22T09:09:29.658Z
Royal Traders,Royal Traders,royalcosmetics2000@gmail.com,8401278920,Gujarat Chamber of Commerce,GCC0721,1,tobacco boxes,Domestic Wares,16,Bamboo and Wooden Handicrafts,HS39,Wooden Box,L3HS325,Tobacco Boxes,L4HS3930,,,2021-11-22T09:13:13.502Z
Print Line,Print Line,PrintLine5@gmail.com,9130924457,Gujarat Chamber of Commerce,GCC0721,1,round screen printing press,"Machinery,Industrial Equipment & Plants",4,Printing Machinery & Equipment,PM2,Screen Printing Equipment,L3PM29,Round Screen Printing Press,L4PM676,,,2021-11-22T09:13:43.192Z
Rajdeep Plastics,Rajdeep Plastics,RajdeepPlastics5646@gmail.com,9823212474,Gujarat Chamber of Commerce,GCC0721,1,plastic milk can,"Machinery,Industrial Equipment & Plants",4,Bakery & Dairy Machinery,PM24,Milk Can,L3PM257,Plastic Milk Can,L4PM3530,,,2021-11-22T09:19:39.266Z
S K MACHINERY,S. K. MACHINERY,skmachinery@34gmail.com,8651627002,Gujarat Chamber of Commerce,GCC0721,1,paper plate making machine,"Machinery,Industrial Equipment & Plants",4,Paper Work & Making Machine,PM34,Disposable Plate Making Machine,L3PM317,Paper Plate Making Machine,L4PM4119,,,2021-11-22T09:20:56.359Z
Balaji,Balaji Hardware & Paints,balajiganga696@gmail.com,8155503855,Gujarat Chamber of Commerce,GCC0721,1,paints,Building Equipment & Material,6,"Paints, Wall Putty & Varnishes",BC3,Paints,L3BC45,,,,,2021-11-22T09:22:52.798Z
muneesh,Sree Devi Construction,sreedeviconstruction@gmail.com,8555998931,Gujarat Chamber of Commerce,GCC0721,1,cement pots,Farming & Agriculture,15,"Flower Pots, Wall & Garden Planters",AF10,Plant Pots,L3AF97,Cement Pots,L4AF1231,,,2021-11-22T09:24:49.003Z
Hamraj Enterprises,Hamraj Enterprises,hamrajenterprises@gamil.com,9899351694,Gujarat Chamber of Commerce,GCC0721,1,water pumps,Industrial Consumables & Spares,5,"Pumps, Pumping Machines & Spares",IS1,Industrial Pumps,L3IS4,Water Pumps,L4IS71,,,2021-11-22T09:25:32.405Z
Parth Electricals Vatva,Parth Electricals (Vatva),meetelectrical777@gamil.com,9825629120,Gujarat Chamber of Commerce,GCC0721,1,increased safety motors,Electrical Equipment,55,Electric Motors and Components,EET2,Electric Motors,L3EET28,Increased Safety Motors,L4EET264,,,2021-11-22T09:28:45.266Z
Murugan,Murugan hardwares,Muruganbe97@gmail.com,9455587029,Gujarat Chamber of Commerce,GCC0721,1,ice cream,Food,3,Staple Food,F1,Milk & Dairy Products,L3F8,Ice Cream,L4F49,,,2021-11-22T09:33:15.570Z
Lakshmi,Lakshmi threads,Threadstiruppurno1@gmail.com,9855534051,Gujarat Chamber of Commerce,GCC0721,1,threads,Textiles & Fabrics,21,Yarns & Threads,TY1,Threads,L3TY2,,,,,2021-11-22T09:38:43.430Z
Progressive Machine  Engin,Progressive Machine & Engin..,machineandengineer@gmail.com,9374218029,Gujarat Chamber of Commerce,GCC0721,1,thermocol making machine,"Machinery,Industrial Equipment & Plants",4,Machines & Equipments,PM1,Industrial Machinery,L3PM1,Thermocol Making Machine,L4PM137,,,2021-11-22T09:41:04.512Z
Saravanan,Sri Sai Designs,srisaidesigns@gmail.com,9445259851,Gujarat Chamber of Commerce,GCC0721,1,cotton clothing,Garments,7,"Cotton, Khadi, Other Fabric Clothing",AP15,Cotton Clothing,L3AP165,,,,,2021-11-22T09:46:16.375Z
Jegan,Goodluck bearings,Goodluckbearingscbe@gmail.com,9090313229,Gujarat Chamber of Commerce,GCC0721,1,bearings,Industrial Consumables & Spares,5,Ball Bearings and Bearing Assemblies,IS53,Bearings,L3IS398,,,,,2021-11-22T09:46:47.474Z
Chandru,Chandru plastics,Chandrupalstics@gmail.com,7555022041,Gujarat Chamber of Commerce,GCC0721,1,laminated plastics,Industrial Consumables & Spares,5,"Plastic, PVC & PP Products",IS2,Plastic Components,L3IS33,Laminated Plastics,L4IS628,,,2021-11-22T09:46:50.411Z
Vinoth,Excellent footwears,Excellentfootwears@gmail.com,7707097331,Gujarat Chamber of Commerce,GCC0721,1,formal footwear,Fashion Accessories & Gear,28,"Men, Women & Kids Footwear",FAG1,Formal Shoes,L3FAG10,Formal Footwear,L4FAG76,,,2021-11-22T09:56:27.295Z
Madhuvan Industries,Madhuvan Industries,madhuvanindustries@gmail.com,9727858636,Gujarat Chamber of Commerce,GCC0721,1,flour mill,"Machinery,Industrial Equipment & Plants",4,Food Grains & Nut Processing Machine,PM25,Flour Mill,L3PM267,,,,,2021-11-22T10:00:59.052Z
Mariyyapan,Lotus glass house,Lotusglass@gmail.com,9055583739,Gujarat Chamber of Commerce,GCC0721,1,safety glasses,Fashion Accessories & Gear,28,"Eyewear, Sunglasses & Accessories",FAG3,Safety Goggles,L3FAG37,Safety Glasses,L4FAG333,,,2021-11-22T10:02:47.465Z
Sethu,Modern textiles,Sethuarasan99@gmail.com,7428730930,Gujarat Chamber of Commerce,GCC0721,1,embroidered textiles,Textiles & Fabrics,21,Embroidered Textiles,TY7,,,,,,,2021-11-22T10:05:28.394Z
Karnan,Karna bike spares,Karnabikespare@gmail.com,9655538983,Gujarat Chamber of Commerce,GCC0721,1,scooter spares,Automobiles,14,Automobile Fittings & Components,APS6,Two Wheeler Parts,L3APS61,Scooter Spares,L4APS696,,,2021-11-22T10:11:29.544Z
Balaji Motors  Engineering,Balaji Motors & Engineering,Balajimotors@Gmail.com,9850470064,Gujarat Chamber of Commerce,GCC0721,1,abrasive belt grinder,Industrial Consumables & Spares,5,"Drills, Grinders, Saws & Power Tools",IS40,Heavy Duty Grinder,L3IS238,Abrasive Belt Grinder,L4IS3731,,,2021-11-22T10:13:34.257Z
Venkatesh,Venkatesh threads,Venkateshthreads@gmail.com,8073151699,Gujarat Chamber of Commerce,GCC0721,1,threads,Textiles & Fabrics,21,Yarns & Threads,TY1,Threads,L3TY2,,,,,2021-11-22T10:14:23.914Z
Shriji Imitation  Hosiery,Shriji Imitation & Hosiery,shreejijp2016@gmail.com,9979349161,Gujarat Chamber of Commerce,GCC0721,1,face mask,Medical & Hospital,2,Surgical & Medical Consumables,HG3,Medical & Industrial Mask,L3HG81,Face Mask,L4HG684,,,2021-11-22T10:19:11.939Z
Manikandan,Waves fasteners,Wavesfasteners@gmail.com,9655573005,Gujarat Chamber of Commerce,GCC0721,1,fasteners,Industrial Consumables & Spares,5,"Nails, Fasteners, Rivets & Shackles",IS49,Fasteners,L3IS347,,,,,2021-11-22T10:20:05.190Z
devaraj,Mega Mart,megamart@gmail.com,7555838777,Gujarat Chamber of Commerce,GCC0721,1,rice,Food,3,Staple Food,F1,Rice,L3F1,,,,,2021-11-22T10:24:37.469Z
Ramalingam,Ramalingam traders,Ramatraders@gmail.com,9155578308,Gujarat Chamber of Commerce,GCC0721,1,embroidered textiles,Textiles & Fabrics,21,Embroidered Textiles,TY7,,,,,,,2021-11-22T10:28:31.510Z
Ramvijay Automobiles,Ramvijay Automobiles,ramvijayautomobile@gmail.com,9825440400,Gujarat Chamber of Commerce,GCC0721,1,honda activa battery,Electric & Electronic Appliances,8,Batteries & Charge Storage Devices,E33,Two Wheeler Battery,L3E362,Honda Activa Battery,L4E3732,,,2021-11-22T10:29:32.703Z
Ashok,Ktm Enterprises,ktmenterprises123@gmail.com,9489604946,Gujarat Chamber of Commerce,GCC0721,1,sewing threads,Textiles & Fabrics,21,Yarns & Threads,TY1,Sewing Threads,L3TY5,,,,,2021-11-22T10:30:16.798Z
selvaraj,Selvaraj Trades,selvarajtrades@gmail.com,7555557132,Gujarat Chamber of Commerce,GCC0721,1,t shirts,Garments,7,Unisex Clothing,AP6,T Shirts,L3AP98,,,,,2021-11-22T10:32:55.798Z
Himanshu,Gaurav Enterprises,himanshuguptafimt@gmail.com,8601339593,Gujarat Chamber of Commerce,GCC0721,2,"wheat,rice",Food,3,Staple Food,F1,"Wheat,Rice","L3F2,L3F1",,,,,2021-11-22T10:36:47.670Z
Usha Engineering Company,Usha Engineering Company,ushaeng@redissmail.com,9062236617,Gujarat Chamber of Commerce,GCC0721,1,scaffoldings,Building Equipment & Material,6,Scaffolding Pipes and Fittings,BC16,Scaffoldings,L3BC184,,,,,2021-11-22T10:43:33.067Z
Amit,Minerals Corporation,amitkpatelald2018@gmail.com,8429915533,Gujarat Chamber of Commerce,GCC0721,1,"metals, alloys & minerals",Packaging,9,"Barcode, Stickers & Luggage Tags",PMG1,Tags,L3PMG1,"Metals, Alloys & Minerals",L4PMG49,,,2021-11-22T10:44:08.179Z
Saify Traders,Saify Traders,saifytraders@gmail.com,9302100509,Gujarat Chamber of Commerce,GCC0721,1,surgical equipments,Medical & Hospital,2,Forceps & Graspers,HG2,Surgical Equipments,L3HG40,,,,,2021-11-22T10:44:34.914Z
Dipak Enterprise,Dipak Enterprise,depotenters@gmail.com,9824297112,Gujarat Chamber of Commerce,GCC0721,1,gas regulators,Kitchen,20,Gas Cylinders and Accessories,KU13,Gas Regulators,L3KU105,,,,,2021-11-22T10:49:39.582Z
flimy,flimy,abc@GMAI.COM,8088909568,Gujarat Chamber of Commerce,GCC0721,1,apple,Food,3,Staple Food,F1,Fruits & Vegetables,L3F9,Apple,L4F67,,,2021-11-22T11:04:36.453Z
Dev Mobile And Accesories,Dev Mobile And Accesories,devmobile722@gmail.com,7984027243,Gujarat Chamber of Commerce,GCC0721,1,digital cable,Electric & Electronic Appliances,8,"Router, Cables & Networking Devices",E9,AV Cable,L3E157,Digital Cable,L4E1713,,,2021-11-22T11:05:25.240Z
kashi nath yadav,Shree Jagdambah Marble,kashinath9400@gmail.com,8400320052,Gujarat Chamber of Commerce,GCC0721,1,marbles,Building Equipment & Material,6,"Granite, Marble, Sandstone & Others",BC37,Marbles,L3BC254,,,,,2021-11-22T11:27:46.263Z
Redeem Solutions,Redeem Solutions,redeeminfo@gmail.com,9033769295,Gujarat Chamber of Commerce,GCC0721,1,computer accessories,Electric & Electronic Appliances,8,Computer Hardware & Peripherals,E3,Computer Accessories,L3E52,,,,,2021-11-22T11:50:21.903Z
ABC industries,ABC industries,adfdu@gmail.com,8105216480,Gujarat Chamber of Commerce,GCC0721,7,"ice cream glass,vanilla ice cream,fruit ice cream,wooden ice cream spoon,ice cream mould,ice cream flavors,plastic ice cream spoons","Kitchen,Food,Mechanical Parts & Spares","20,3,11","Dinnerware and Serving Utensils,Staple Food,Disposable Cutlery and Crockery,Die Casting Mould & Moulding Tools,Processed Food","KU2,F1,KU7,MP1,F2","Ice Cream Cup,Milk & Dairy Products,Disposable Cutlery,Metal, Plastic, Rubber, Die Casting Moulds and Moulding Tools,Flavours & Aromatics","L3KU23,L3F8,L3KU73,L3MP1,L3F12","Ice Cream Glass,Ice Cream,Wooden Ice Cream Spoon,Ice Cream Mould,Dessert Flavor,Plastic Ice Cream Spoons","L4KU387,L4F49,L4KU946,L4MP18,L4F95,L4KU951","Vanilla Ice Cream,Fruit Ice Cream,Ice Cream Flavors","L5F509,L5F511,L5F1180",2021-11-22T11:55:20.398Z
Udit Trading Company,Udit Trading Company,udittrding@gamil.com,9428785929,Gujarat Chamber of Commerce,GCC0721,1,coconut cream,Food,3,Biscuits & Confectionery,F5,Bakery Products,L3F22,Confectionery Ingredients,L4F150,Coconut Cream,L5F1970,2021-11-22T11:57:47.886Z
Khodiyar Agro Center,Khodiyar Agro Center,khodiyaragro22@gmail.com,9228838339,Gujarat Chamber of Commerce,GCC0721,1,mustard seeds,Farming & Agriculture,15,Seeds and Plant Saplings,AF3,Oil Seeds,L3AF33,Mustard Seeds,L4AF486,,,2021-11-22T12:08:56.286Z
Eggs World,Eggs World,morrohit433@gmail.com,9726137099,Gujarat Chamber of Commerce,GCC0721,1,egg,Food,3,Staple Food,F1,"Eggs,Meat & Poultry",L3F10,Egg,L4F73,,,2021-11-22T12:09:45.980Z
aaaa,aaaa,ssss@gmail.com,9854521458,Gujarat Chamber of Commerce,GCC0721,3,"service cart,service counter,service trolley","Industrial Consumables & Spares,Furniture","5,13","Carts, Dollies & Trolleys,Retail Display Stands and Fixtures","IS11,FS3","Tool Trolley,Service Counter","L3IS90,L3FS32","Service Cart,Service Trolley","L4IS1619,L4IS1613",,,2021-11-22T12:15:55.002Z
Parekh  Sons,Parekh & Sons,parekhandsons@gmail.com,9427769996,Gujarat Chamber of Commerce,GCC0721,1,cotton dress material,Garments,7,Fabrics & Dress Materials,AP1,Ladies Dress Material,L3AP3,Cotton Dress Material,L4AP483,,,2021-11-22T12:18:25.368Z
Sashank Sharma,MPS enterprises,Sharma124@gmail.com,8726588680,Gujarat Chamber of Commerce,GCC0721,1,masala agarbattis,Domestic Wares,16,Incense Sticks & Pooja Items,HS4,Incense Dhoop & Sticks,L3HS50,Masala Agarbattis,L4HS629,,,2021-11-22T12:30:42.822Z
Company NameNew Gupta Flour Factory CityAhmedabad,Company NameNew Gupta Flour Factory CityAhmedabad,gupta21372@gmail.com,9824511772,Gujarat Chamber of Commerce,GCC0721,1,maize flour,Food,3,Staple Food,F1,Flours,L3F5,Other Flours,L4F27,Maize Flour,L5F159,2021-11-22T12:39:44.538Z
Ravi Transmission Products,Ravi Transmission Products,ravitransmission@gamil.com,9819702575,SME Chamber of India (Maharashtra),SMEC0721,1,engineering training equipment,Laboratory & Supplies,12,Laboratory & Lab Equipment,LI1,Laboratory Instruments,L3LI2,Engineering Training Equipment,L4LI30,,,2021-11-22T06:58:53.161Z
Pallavi Infotech,Pallavi Infotech,pallaviinfotech07@gmail.com,9921238227,SME Chamber of India (Maharashtra),SMEC0721,1,ear plugs,Garments,7,Industrial Uniforms & Safety Wear,AP3,Ear Plugs,L3AP48,,,,,2021-11-22T07:29:10.930Z
Aimweld Industrial Machinery,Aimweld Industrial Machinery,aimweld@gmail.com,9892670279,SME Chamber of India (Maharashtra),SMEC0721,1,welding machine,"Machinery,Industrial Equipment & Plants",4,Welding Equipments & Machinery,PM9,Welding Machine,L3PM115,,,,,2021-11-22T09:43:09.495Z
Hchch,Nishanth,nishnth@gmail.com,8858585858,Paper Ads,,1,aminophylline injection,"Medicine,Pharma & Drugs",1,Respiratory System Drugs,DR15,Anti Asthma Drug,L3DR79,Aminophylline Injection,L4DR1620,,,2021-11-22T06:10:31.036Z
Jafeer,KGN interior,jafeerahamad1258@gmail.com,8477997767,Paper Ads,,1,wooden furniture,Furniture,13,"Wooden Sofa, Wardrobes and Furniture",FS6,Wooden Furniture,L3FS58,,,,,2021-11-22T07:00:03.121Z
Gaurav,Fasion point,Gauravkesherwani203@gmail.com,8273000111,Paper Ads,,1,boys clothes,Garments,7,Kids Dresses,AP7,Boys Clothes,L3AP116,,,,,2021-11-22T11:35:41.712Z
Atul Singh,Bachat Bazar,94atulsingh@gmail.com,8423072924,"Online Ads ",,4,"electric blowers,room heaters,induction heater,wires","Industrial Consumables & Spares,Electric & Electronic Appliances,Electrical Equipment","5,8,55","Drills, Grinders, Saws & Power Tools,Heater, Thermostat & Heating Devices,Electrical Cables & Wires","IS40,E7,EET8","Air Blowers & Guns,Heater & Heating Components,Industrial Heaters,Wires","L3IS244,L3E131,L3E133,L3EET129","Electric Blowers,Room Heaters,Induction Heater","L4IS3808,L4E1331,L4E1367",,,2021-11-22T04:17:55.989Z
Tahir,With Again,tahir.hussain4823@gmail.com,8476018139,"Online Ads ",,3,"kitchen bowl,lamps,silver urli","Kitchen,Handicrafts","20,19","Cookware and Cooking Utensils,Decorative Light, Lamp & Lamp Shades,Silver Cutlery and Silver Products","KU1,HD19,KU15","Kitchen Bowl,Lamps,Silver Utensils","L3KU9,L3HD77,L3KU114",Silver Urli,L4KU1478,,,2021-11-22T06:53:52.217Z
Ankit Agarwal,Style4sure,ankitagarwal3559@gmail.com,9377041330,"Online Ads ",,1,drop shipping services,Transportation & Warehousing,40,Cargo & Shipping,TNL2,Shipping Services,L3TNL9,Drop Shipping Services,L4TNL103,,,2021-11-22T12:16:15.550Z
Paresh Panchal,Maruti Die Casting,maruti.diecasting@gmail.com,9825598547,"Online Ads ",,6,"electric motor body,submersible pump motor body,induction motor body,rotor stamping","Industrial Consumables & Spares,Electrical Equipment","5,55","Electric Motors and Components,Pumps, Pumping Machines & Spares,Stamping Tools & Stamping Machine","IS42,IS1,EET2,IS33","Motor Parts,Submersible Pump Parts,Automotive & Electrical Stampings","L3IS258,L3IS12,L3EET32,L3IS194","Electric Motor Body,Submersible Pump Motor Body,Induction Motor Body,Rotor Stamping","L4IS4004,L4IS227,L4EET334,L4EET357,L4IS4020,L4IS2929",,,2021-11-22T15:56:37.012Z
Bharat Offset Parts,Bharat Offset Parts,bchandrabh72@gmail.com,9602483737,"Desh aur Vyapar Rajasthan Newspaper ",DVRN0721,1,printing machine,"Machinery,Industrial Equipment & Plants",4,Printing Machinery & Equipment,PM2,Printing Machine,L3PM16,,,,,2021-11-22T07:52:16.888Z
Krisha Fashion,Krisha Fashion,krishafashion@gmail.com,9638008004,"Desh aur Vyapar Rajasthan Newspaper ",DVRN0721,1,cotton kurti,Garments,7,Ladies Dresses,AP2,Cotton Kurti,L3AP27,,,,,2021-11-22T12:34:51.603Z
Siddhartha Arora,,arorasid40@gmail.com,8433440358,,,0,,,,,,,,,,,,2021-11-22T05:53:58.568Z
Rajeshwaran,,rajeshwarraj73@gmail.com,9557336232,,,0,,,,,,,,,,,,2021-11-22T09:59:06.132Z
Ganesh,,Ganesh3363@gmail.com,7449663363,,,0,,,,,,,,,,,,2021-11-22T18:54:11.995Z
